archivo,clase
PMINST_1166.png,0
PMINST_1167.png,1
PMINST_1168.png,1
PMINST_1169.png,0
PMINST_1170.png,0
PMINST_1171.png,1
PMINST_1172.png,1
PMINST_1173.png,1
PMINST_1174.png,1
PMINST_1175.png,1
PMINST_1176.png,0
PMINST_1177.png,0
PMINST_1178.png,0
PMINST_1179.png,0
PMINST_1180.png,1
PMINST_1181.png,0
PMINST_1182.png,1
PMINST_1183.png,1
PMINST_1184.png,1
PMINST_1185.png,1
PMINST_1186.png,0
PMINST_1187.png,1
PMINST_1188.png,1
PMINST_1189.png,0
PMINST_1190.png,1
PMINST_1191.png,0
PMINST_1192.png,0
PMINST_1193.png,0
PMINST_1194.png,1
PMINST_1195.png,0
PMINST_1196.png,1
PMINST_1197.png,0
PMINST_1198.png,1
PMINST_1199.png,0
PMINST_1200.png,1
PMINST_1201.png,1
PMINST_1202.png,0
PMINST_1203.png,1
PMINST_1204.png,1
PMINST_1205.png,1
PMINST_1206.png,1
PMINST_1207.png,1
PMINST_1208.png,1
PMINST_1209.png,1
PMINST_1210.png,0
PMINST_1211.png,0
PMINST_1212.png,0
PMINST_1213.png,1
PMINST_1214.png,0
PMINST_1215.png,1
PMINST_1216.png,0
PMINST_1217.png,1
PMINST_1218.png,0
PMINST_1219.png,1
PMINST_1220.png,1
PMINST_1221.png,1
PMINST_1222.png,0
PMINST_1223.png,0
PMINST_1224.png,0
PMINST_1225.png,1
PMINST_1226.png,0
PMINST_1227.png,1
PMINST_1228.png,1
PMINST_1229.png,0
PMINST_1230.png,1
PMINST_1231.png,0
PMINST_1232.png,0
PMINST_1233.png,0
PMINST_1234.png,1
PMINST_1235.png,0
PMINST_1236.png,1
PMINST_1237.png,1
PMINST_1238.png,1
PMINST_1239.png,0
PMINST_1240.png,0
PMINST_1241.png,0
PMINST_1242.png,1
PMINST_1243.png,1
PMINST_1244.png,1
PMINST_1245.png,1
PMINST_1246.png,0
PMINST_1247.png,1
PMINST_1248.png,0
PMINST_1249.png,1
PMINST_1250.png,0
PMINST_1251.png,1
PMINST_1252.png,0
PMINST_1253.png,0
PMINST_1254.png,1
PMINST_1255.png,1
PMINST_1256.png,1
PMINST_1257.png,0
PMINST_1258.png,0
PMINST_1259.png,0
PMINST_1260.png,1
PMINST_1261.png,1
PMINST_1262.png,0
PMINST_1263.png,1
PMINST_1264.png,1
PMINST_1265.png,0
PMINST_1266.png,0
PMINST_1267.png,0
PMINST_1268.png,0
PMINST_1269.png,1
PMINST_1270.png,0
PMINST_1271.png,0
PMINST_1272.png,0
PMINST_1273.png,0
PMINST_1274.png,0
PMINST_1275.png,1
PMINST_1276.png,1
PMINST_1277.png,1
PMINST_1278.png,0
PMINST_1279.png,0
PMINST_1280.png,0
PMINST_1281.png,1
PMINST_1282.png,1
PMINST_1283.png,0
PMINST_1284.png,1
PMINST_1285.png,1
PMINST_1286.png,1
PMINST_1287.png,1
PMINST_1288.png,0
PMINST_1289.png,0
PMINST_1290.png,1
PMINST_1291.png,0
PMINST_1292.png,1
PMINST_1293.png,0
PMINST_1294.png,1
PMINST_1295.png,1
PMINST_1296.png,1
PMINST_1297.png,0
PMINST_1298.png,1
PMINST_1299.png,1
PMINST_1300.png,0
PMINST_1301.png,0
PMINST_1302.png,1
PMINST_1303.png,0
PMINST_1304.png,1
PMINST_1305.png,1
PMINST_1306.png,0
PMINST_1307.png,0
PMINST_1308.png,0
PMINST_1309.png,1
PMINST_1310.png,1
PMINST_1311.png,0
PMINST_1312.png,1
PMINST_1313.png,1
PMINST_1314.png,0
PMINST_1315.png,1
PMINST_1316.png,0
PMINST_1317.png,1
PMINST_1318.png,1
PMINST_1319.png,1
PMINST_1320.png,1
PMINST_1321.png,0
PMINST_1322.png,0
PMINST_1323.png,1
PMINST_1324.png,0
PMINST_1325.png,0
PMINST_1326.png,1
PMINST_1327.png,1
PMINST_1328.png,0
PMINST_1329.png,0
PMINST_1330.png,1
PMINST_1331.png,1
PMINST_1332.png,0
PMINST_1333.png,1
PMINST_1334.png,0
PMINST_1335.png,0
PMINST_1336.png,1
PMINST_1337.png,1
PMINST_1338.png,1
PMINST_1339.png,0
PMINST_1340.png,1
PMINST_1341.png,1
PMINST_1342.png,0
PMINST_1343.png,0
PMINST_1344.png,0
PMINST_1345.png,1
PMINST_1346.png,0
PMINST_1347.png,0
PMINST_1348.png,1
PMINST_1349.png,1
PMINST_1350.png,1
PMINST_1351.png,1
PMINST_1352.png,0
PMINST_1353.png,0
PMINST_1354.png,0
PMINST_1355.png,1
PMINST_1356.png,0
PMINST_1357.png,1
PMINST_1358.png,0
PMINST_1359.png,1
PMINST_1360.png,0
PMINST_1361.png,1
PMINST_1362.png,1
PMINST_1363.png,0
PMINST_1364.png,0
PMINST_1365.png,0
PMINST_1366.png,0
PMINST_1367.png,1
PMINST_1368.png,1
PMINST_1369.png,0
PMINST_1370.png,0
PMINST_1371.png,1
PMINST_1372.png,0
PMINST_1373.png,1
PMINST_1374.png,0
PMINST_1375.png,0
PMINST_1376.png,1
PMINST_1377.png,1
PMINST_1378.png,1
PMINST_1379.png,0
PMINST_1380.png,1
PMINST_1381.png,1
PMINST_1382.png,0
PMINST_1383.png,0
PMINST_1384.png,0
PMINST_1385.png,0
PMINST_1386.png,1
PMINST_1387.png,0
PMINST_1388.png,1
PMINST_1389.png,0
PMINST_1390.png,1
PMINST_1391.png,1
PMINST_1392.png,0
PMINST_1393.png,1
PMINST_1394.png,1
PMINST_1395.png,1
PMINST_1396.png,1
PMINST_1397.png,0
PMINST_1398.png,1
PMINST_1399.png,1
PMINST_1400.png,1
PMINST_1401.png,0
PMINST_1402.png,0
PMINST_1403.png,0
PMINST_1404.png,0
PMINST_1405.png,0
PMINST_1406.png,1
PMINST_1407.png,1
PMINST_1408.png,1
PMINST_1409.png,0
PMINST_1410.png,1
PMINST_1411.png,0
PMINST_1412.png,0
PMINST_1413.png,0
PMINST_1414.png,0
PMINST_1415.png,0
PMINST_1416.png,0
PMINST_1417.png,0
PMINST_1418.png,0
PMINST_1419.png,0
PMINST_1420.png,0
PMINST_1421.png,0
PMINST_1422.png,1
PMINST_1423.png,0
PMINST_1424.png,0
PMINST_1425.png,1
PMINST_1426.png,1
PMINST_1427.png,0
PMINST_1428.png,0
PMINST_1429.png,0
PMINST_1430.png,0
PMINST_1431.png,1
PMINST_1432.png,1
PMINST_1433.png,0
PMINST_1434.png,1
PMINST_1435.png,1
PMINST_1436.png,0
PMINST_1437.png,0
PMINST_1438.png,0
PMINST_1439.png,0
PMINST_1440.png,1
PMINST_1441.png,1
PMINST_1442.png,0
PMINST_1443.png,0
PMINST_1444.png,1
PMINST_1445.png,1
PMINST_1446.png,0
PMINST_1447.png,0
PMINST_1448.png,1
PMINST_1449.png,1
PMINST_1450.png,1
PMINST_1451.png,0
PMINST_1452.png,1
PMINST_1453.png,0
PMINST_1454.png,0
PMINST_1455.png,0
PMINST_1456.png,1
PMINST_1457.png,0
PMINST_1458.png,1
PMINST_1459.png,1
PMINST_1460.png,0
PMINST_1461.png,1
PMINST_1462.png,1
PMINST_1463.png,0
PMINST_1464.png,1
PMINST_1465.png,1
PMINST_1466.png,0
PMINST_1467.png,1
PMINST_1468.png,0
PMINST_1469.png,1
PMINST_1470.png,1
PMINST_1471.png,1
PMINST_1472.png,1
PMINST_1473.png,1
PMINST_1474.png,1
PMINST_1475.png,0
PMINST_1476.png,0
PMINST_1477.png,1
PMINST_1478.png,1
PMINST_1479.png,0
PMINST_1480.png,1
PMINST_1481.png,1
PMINST_1482.png,1
PMINST_1483.png,0
PMINST_1484.png,0
PMINST_1485.png,0
PMINST_1486.png,0
PMINST_1487.png,1
PMINST_1488.png,1
PMINST_1489.png,0
PMINST_1490.png,1
PMINST_1491.png,0
PMINST_1492.png,1
PMINST_1493.png,0
PMINST_1494.png,1
PMINST_1495.png,1
PMINST_1496.png,1
PMINST_1497.png,0
PMINST_1498.png,0
PMINST_1499.png,1
PMINST_1500.png,0
PMINST_1501.png,0
PMINST_1502.png,1
PMINST_1503.png,1
PMINST_1504.png,1
PMINST_1505.png,1
PMINST_1506.png,1
PMINST_1507.png,0
PMINST_1508.png,1
PMINST_1509.png,0
PMINST_1510.png,0
PMINST_1511.png,0
PMINST_1512.png,0
PMINST_1513.png,0
PMINST_1514.png,1
PMINST_1515.png,0
PMINST_1516.png,0
PMINST_1517.png,0
PMINST_1518.png,1
PMINST_1519.png,0
PMINST_1520.png,0
PMINST_1521.png,0
PMINST_1522.png,0
PMINST_1523.png,1
PMINST_1524.png,1
PMINST_1525.png,0
PMINST_1526.png,1
PMINST_1527.png,0
PMINST_1528.png,0
PMINST_1529.png,0
PMINST_1530.png,1
PMINST_1531.png,1
PMINST_1532.png,1
PMINST_1533.png,1
PMINST_1534.png,1
PMINST_1535.png,1
PMINST_1536.png,1
PMINST_1537.png,1
PMINST_1538.png,1
PMINST_1539.png,1
PMINST_1540.png,1
PMINST_1541.png,0
PMINST_1542.png,0
PMINST_1543.png,1
PMINST_1544.png,1
PMINST_1545.png,1
PMINST_1546.png,0
PMINST_1547.png,1
PMINST_1548.png,0
PMINST_1549.png,1
PMINST_1550.png,0
PMINST_1551.png,0
PMINST_1552.png,0
PMINST_1553.png,0
PMINST_1554.png,0
PMINST_1555.png,1
PMINST_1556.png,1
PMINST_1557.png,1
PMINST_1558.png,1
PMINST_1559.png,0
PMINST_1560.png,0
PMINST_1561.png,0
PMINST_1562.png,1
PMINST_1563.png,1
PMINST_1564.png,1
PMINST_1565.png,1
PMINST_1566.png,1
PMINST_1567.png,0
PMINST_1568.png,0
PMINST_1569.png,0
PMINST_1570.png,0
PMINST_1571.png,1
PMINST_1572.png,0
PMINST_1573.png,0
PMINST_1574.png,1
PMINST_1575.png,1
PMINST_1576.png,1
PMINST_1577.png,1
PMINST_1578.png,0
PMINST_1579.png,1
PMINST_1580.png,0
PMINST_1581.png,1
PMINST_1582.png,1
PMINST_1583.png,0
PMINST_1584.png,0
PMINST_1585.png,1
PMINST_1586.png,1
PMINST_1587.png,1
PMINST_1588.png,1
PMINST_1589.png,0
PMINST_1590.png,0
PMINST_1591.png,1
PMINST_1592.png,1
PMINST_1593.png,0
PMINST_1594.png,0
PMINST_1595.png,1
PMINST_1596.png,0
PMINST_1597.png,0
PMINST_1598.png,1
PMINST_1599.png,0
PMINST_1600.png,0
PMINST_1601.png,0
PMINST_1602.png,0
PMINST_1603.png,0
PMINST_1604.png,0
PMINST_1605.png,0
PMINST_1606.png,0
PMINST_1607.png,0
PMINST_1608.png,1
PMINST_1609.png,0
PMINST_1610.png,1
PMINST_1611.png,0
PMINST_1612.png,1
PMINST_1613.png,0
PMINST_1614.png,1
PMINST_1615.png,1
PMINST_1616.png,1
PMINST_1617.png,1
PMINST_1618.png,0
PMINST_1619.png,1
PMINST_1620.png,1
PMINST_1621.png,1
PMINST_1622.png,1
PMINST_1623.png,0
PMINST_1624.png,1
PMINST_1625.png,1
PMINST_1626.png,1
PMINST_1627.png,1
PMINST_1628.png,1
PMINST_1629.png,0
PMINST_1630.png,0
PMINST_1631.png,0
PMINST_1632.png,1
PMINST_1633.png,1
PMINST_1634.png,1
PMINST_1635.png,1
PMINST_1636.png,1
PMINST_1637.png,1
PMINST_1638.png,1
PMINST_1639.png,1
PMINST_1640.png,1
PMINST_1641.png,0
PMINST_1642.png,0
PMINST_1643.png,0
PMINST_1644.png,1
PMINST_1645.png,1
PMINST_1646.png,1
PMINST_1647.png,1
PMINST_1648.png,0
PMINST_1649.png,1
PMINST_1650.png,0
PMINST_1651.png,1
PMINST_1652.png,1
PMINST_1653.png,0
PMINST_1654.png,0
PMINST_1655.png,1
PMINST_1656.png,0
PMINST_1657.png,0
PMINST_1658.png,1
PMINST_1659.png,0
PMINST_1660.png,1
PMINST_1661.png,1
PMINST_1662.png,0
PMINST_1663.png,0
PMINST_1664.png,1
PMINST_1665.png,1
PMINST_1666.png,1
PMINST_1667.png,1
PMINST_1668.png,1
PMINST_1669.png,0
PMINST_1670.png,0
PMINST_1671.png,0
PMINST_1672.png,0
PMINST_1673.png,1
PMINST_1674.png,0
PMINST_1675.png,0
PMINST_1676.png,1
PMINST_1677.png,1
PMINST_1678.png,1
PMINST_1679.png,1
PMINST_1680.png,0
PMINST_1681.png,0
PMINST_1682.png,1
PMINST_1683.png,0
PMINST_1684.png,1
PMINST_1685.png,1
PMINST_1686.png,0
PMINST_1687.png,0
PMINST_1688.png,0
PMINST_1689.png,1
PMINST_1690.png,0
PMINST_1691.png,0
PMINST_1692.png,1
PMINST_1693.png,0
PMINST_1694.png,0
PMINST_1695.png,1
PMINST_1696.png,0
PMINST_1697.png,0
PMINST_1698.png,1
PMINST_1699.png,0
PMINST_1700.png,0
PMINST_1701.png,0
PMINST_1702.png,0
PMINST_1703.png,0
PMINST_1704.png,0
PMINST_1705.png,1
PMINST_1706.png,0
PMINST_1707.png,0
PMINST_1708.png,1
PMINST_1709.png,0
PMINST_1710.png,1
PMINST_1711.png,1
PMINST_1712.png,1
PMINST_1713.png,1
PMINST_1714.png,1
PMINST_1715.png,0
PMINST_1716.png,1
PMINST_1717.png,1
PMINST_1718.png,0
PMINST_1719.png,1
PMINST_1720.png,0
PMINST_1721.png,1
PMINST_1722.png,0
PMINST_1723.png,1
PMINST_1724.png,1
PMINST_1725.png,1
PMINST_1726.png,1
PMINST_1727.png,1
PMINST_1728.png,0
PMINST_1729.png,1
PMINST_1730.png,1
PMINST_1731.png,0
PMINST_1732.png,1
PMINST_1733.png,0
PMINST_1734.png,0
PMINST_1735.png,1
PMINST_1736.png,1
PMINST_1737.png,1
PMINST_1738.png,0
PMINST_1739.png,1
PMINST_1740.png,0
PMINST_1741.png,1
PMINST_1742.png,1
PMINST_1743.png,1
PMINST_1744.png,0
PMINST_1745.png,1
PMINST_1746.png,1
PMINST_1747.png,0
PMINST_1748.png,0
PMINST_1749.png,0
PMINST_1750.png,0
PMINST_1751.png,0
PMINST_1752.png,0
PMINST_1753.png,1
PMINST_1754.png,0
PMINST_1755.png,0
PMINST_1756.png,0
PMINST_1757.png,1
PMINST_1758.png,0
PMINST_1759.png,1
PMINST_1760.png,1
PMINST_1761.png,1
PMINST_1762.png,0
PMINST_1763.png,1
PMINST_1764.png,1
PMINST_1765.png,1
PMINST_1766.png,0
PMINST_1767.png,0
PMINST_1768.png,0
PMINST_1769.png,0
PMINST_1770.png,1
PMINST_1771.png,0
PMINST_1772.png,0
PMINST_1773.png,0
PMINST_1774.png,0
PMINST_1775.png,1
PMINST_1776.png,1
PMINST_1777.png,1
PMINST_1778.png,0
PMINST_1779.png,1
PMINST_1780.png,0
PMINST_1781.png,0
PMINST_1782.png,0
PMINST_1783.png,1
PMINST_1784.png,1
PMINST_1785.png,1
PMINST_1786.png,1
PMINST_1787.png,0
PMINST_1788.png,0
PMINST_1789.png,1
PMINST_1790.png,1
PMINST_1791.png,0
PMINST_1792.png,1
PMINST_1793.png,1
PMINST_1794.png,0
PMINST_1795.png,1
PMINST_1796.png,0
PMINST_1797.png,0
PMINST_1798.png,1
PMINST_1799.png,1
PMINST_1800.png,0
PMINST_1801.png,0
PMINST_1802.png,1
PMINST_1803.png,1
PMINST_1804.png,0
PMINST_1805.png,0
PMINST_1806.png,0
PMINST_1807.png,0
PMINST_1808.png,0
PMINST_1809.png,1
PMINST_1810.png,0
PMINST_1811.png,0
PMINST_1812.png,1
PMINST_1813.png,1
PMINST_1814.png,0
PMINST_1815.png,0
PMINST_1816.png,0
PMINST_1817.png,1
PMINST_1818.png,0
PMINST_1819.png,0
PMINST_1820.png,1
PMINST_1821.png,0
PMINST_1822.png,0
PMINST_1823.png,1
PMINST_1824.png,1
PMINST_1825.png,1
PMINST_1826.png,1
PMINST_1827.png,0
PMINST_1828.png,1
PMINST_1829.png,1
PMINST_1830.png,1
PMINST_1831.png,0
PMINST_1832.png,1
PMINST_1833.png,0
PMINST_1834.png,1
PMINST_1835.png,0
PMINST_1836.png,1
PMINST_1837.png,0
PMINST_1838.png,0
PMINST_1839.png,0
PMINST_1840.png,0
PMINST_1841.png,1
PMINST_1842.png,1
PMINST_1843.png,1
PMINST_1844.png,0
PMINST_1845.png,1
PMINST_1846.png,0
PMINST_1847.png,1
PMINST_1848.png,0
PMINST_1849.png,0
PMINST_1850.png,0
PMINST_1851.png,1
PMINST_1852.png,0
PMINST_1853.png,0
PMINST_1854.png,1
PMINST_1855.png,0
PMINST_1856.png,0
PMINST_1857.png,0
PMINST_1858.png,1
PMINST_1859.png,1
PMINST_1860.png,1
PMINST_1861.png,0
PMINST_1862.png,1
PMINST_1863.png,0
PMINST_1864.png,0
PMINST_1865.png,0
PMINST_1866.png,1
PMINST_1867.png,0
PMINST_1868.png,0
PMINST_1869.png,1
PMINST_1870.png,0
PMINST_1871.png,0
PMINST_1872.png,1
PMINST_1873.png,1
PMINST_1874.png,1
PMINST_1875.png,1
PMINST_1876.png,1
PMINST_1877.png,0
PMINST_1878.png,0
PMINST_1879.png,1
PMINST_1880.png,0
PMINST_1881.png,0
PMINST_1882.png,1
PMINST_1883.png,0
PMINST_1884.png,0
PMINST_1885.png,0
PMINST_1886.png,1
PMINST_1887.png,1
PMINST_1888.png,1
PMINST_1889.png,1
PMINST_1890.png,1
PMINST_1891.png,1
PMINST_1892.png,1
PMINST_1893.png,0
PMINST_1894.png,0
PMINST_1895.png,0
PMINST_1896.png,1
PMINST_1897.png,1
PMINST_1898.png,1
PMINST_1899.png,1
PMINST_1900.png,0
PMINST_1901.png,0
PMINST_1902.png,0
PMINST_1903.png,0
PMINST_1904.png,0
PMINST_1905.png,0
PMINST_1906.png,0
PMINST_1907.png,0
PMINST_1908.png,0
PMINST_1909.png,1
PMINST_1910.png,1
PMINST_1911.png,0
PMINST_1912.png,0
PMINST_1913.png,1
PMINST_1914.png,1
PMINST_1915.png,1
PMINST_1916.png,1
PMINST_1917.png,1
PMINST_1918.png,0
PMINST_1919.png,0
PMINST_1920.png,1
PMINST_1921.png,1
PMINST_1922.png,0
PMINST_1923.png,0
PMINST_1924.png,1
PMINST_1925.png,1
PMINST_1926.png,0
PMINST_1927.png,0
PMINST_1928.png,0
PMINST_1929.png,1
PMINST_1930.png,0
PMINST_1931.png,1
PMINST_1932.png,1
PMINST_1933.png,0
PMINST_1934.png,0
PMINST_1935.png,0
PMINST_1936.png,1
PMINST_1937.png,1
PMINST_1938.png,1
PMINST_1939.png,1
PMINST_1940.png,1
PMINST_1941.png,0
PMINST_1942.png,0
PMINST_1943.png,1
PMINST_1944.png,1
PMINST_1945.png,0
PMINST_1946.png,0
PMINST_1947.png,0
PMINST_1948.png,1
PMINST_1949.png,0
PMINST_1950.png,1
PMINST_1951.png,1
PMINST_1952.png,1
PMINST_1953.png,1
PMINST_1954.png,0
PMINST_1955.png,1
PMINST_1956.png,1
PMINST_1957.png,1
PMINST_1958.png,1
PMINST_1959.png,1
PMINST_1960.png,1
PMINST_1961.png,1
PMINST_1962.png,1
PMINST_1963.png,1
PMINST_1964.png,1
PMINST_1965.png,1
PMINST_1966.png,0
PMINST_1967.png,0
PMINST_1968.png,1
PMINST_1969.png,1
PMINST_1970.png,0
PMINST_1971.png,1
PMINST_1972.png,1
PMINST_1973.png,0
PMINST_1974.png,1
PMINST_1975.png,0
PMINST_1976.png,0
PMINST_1977.png,0
PMINST_1978.png,0
PMINST_1979.png,1
PMINST_1980.png,0
PMINST_1981.png,0
PMINST_1982.png,1
PMINST_1983.png,1
PMINST_1984.png,0
PMINST_1985.png,0
PMINST_1986.png,0
PMINST_1987.png,0
PMINST_1988.png,1
PMINST_1989.png,0
PMINST_1990.png,0
PMINST_1991.png,1
PMINST_1992.png,0
PMINST_1993.png,0
PMINST_1994.png,0
PMINST_1995.png,0
PMINST_1996.png,0
PMINST_1997.png,0
PMINST_1998.png,0
PMINST_1999.png,0
PMINST_2000.png,0
PMINST_2001.png,1
PMINST_2002.png,1
PMINST_2003.png,1
PMINST_2004.png,1
PMINST_2005.png,0
PMINST_2006.png,1
PMINST_2007.png,1
PMINST_2008.png,0
PMINST_2009.png,0
PMINST_2010.png,0
PMINST_2011.png,0
PMINST_2012.png,0
PMINST_2013.png,1
PMINST_2014.png,1
PMINST_2015.png,1
PMINST_2016.png,1
PMINST_2017.png,0
PMINST_2018.png,1
PMINST_2019.png,0
PMINST_2020.png,0
PMINST_2021.png,1
PMINST_2022.png,1
PMINST_2023.png,0
PMINST_2024.png,0
PMINST_2025.png,0
PMINST_2026.png,0
PMINST_2027.png,1
PMINST_2028.png,0
PMINST_2029.png,0
PMINST_2030.png,0
PMINST_2031.png,0
PMINST_2032.png,0
PMINST_2033.png,1
PMINST_2034.png,1
PMINST_2035.png,0
PMINST_2036.png,0
PMINST_2037.png,1
PMINST_2038.png,1
PMINST_2039.png,0
PMINST_2040.png,0
PMINST_2041.png,0
PMINST_2042.png,1
PMINST_2043.png,0
PMINST_2044.png,0
PMINST_2045.png,1
PMINST_2046.png,1
PMINST_2047.png,1
PMINST_2048.png,1
PMINST_2049.png,1
PMINST_2050.png,1
PMINST_2051.png,0
PMINST_2052.png,1
PMINST_2053.png,1
PMINST_2054.png,1
PMINST_2055.png,0
PMINST_2056.png,0
PMINST_2057.png,1
PMINST_2058.png,0
PMINST_2059.png,1
PMINST_2060.png,0
PMINST_2061.png,0
PMINST_2062.png,1
PMINST_2063.png,0
PMINST_2064.png,1
PMINST_2065.png,1
PMINST_2066.png,1
PMINST_2067.png,0
PMINST_2068.png,1
PMINST_2069.png,0
PMINST_2070.png,0
PMINST_2071.png,0
PMINST_2072.png,0
PMINST_2073.png,0
PMINST_2074.png,1
PMINST_2075.png,0
PMINST_2076.png,0
PMINST_2077.png,0
PMINST_2078.png,0
PMINST_2079.png,0
PMINST_2080.png,0
PMINST_2081.png,1
PMINST_2082.png,1
PMINST_2083.png,1
PMINST_2084.png,1
PMINST_2085.png,0
PMINST_2086.png,1
PMINST_2087.png,0
PMINST_2088.png,1
PMINST_2089.png,0
PMINST_2090.png,1
PMINST_2091.png,0
PMINST_2092.png,1
PMINST_2093.png,1
PMINST_2094.png,1
PMINST_2095.png,1
PMINST_2096.png,0
PMINST_2097.png,1
PMINST_2098.png,0
PMINST_2099.png,1
PMINST_2100.png,1
PMINST_2101.png,0
PMINST_2102.png,0
PMINST_2103.png,1
PMINST_2104.png,0
PMINST_2105.png,1
PMINST_2106.png,0
PMINST_2107.png,1
PMINST_2108.png,0
PMINST_2109.png,1
PMINST_2110.png,1
PMINST_2111.png,0
PMINST_2112.png,1
PMINST_2113.png,0
PMINST_2114.png,0
PMINST_2115.png,0
PMINST_2116.png,1
PMINST_2117.png,1
PMINST_2118.png,0
PMINST_2119.png,1
PMINST_2120.png,0
PMINST_2121.png,0
PMINST_2122.png,0
PMINST_2123.png,0
PMINST_2124.png,0
PMINST_2125.png,1
PMINST_2126.png,1
PMINST_2127.png,1
PMINST_2128.png,0
PMINST_2129.png,0
PMINST_2130.png,1
PMINST_2131.png,1
PMINST_2132.png,1
PMINST_2133.png,0
PMINST_2134.png,0
PMINST_2135.png,0
PMINST_2136.png,0
PMINST_2137.png,0
PMINST_2138.png,1
PMINST_2139.png,1
PMINST_2140.png,0
PMINST_2141.png,0
PMINST_2142.png,0
PMINST_2143.png,0
PMINST_2144.png,0
PMINST_2145.png,0
PMINST_2146.png,0
PMINST_2147.png,0
PMINST_2148.png,1
PMINST_2149.png,0
PMINST_2150.png,0
PMINST_2151.png,1
PMINST_2152.png,1
PMINST_2153.png,0
PMINST_2154.png,1
PMINST_2155.png,1
PMINST_2156.png,0
PMINST_2157.png,0
PMINST_2158.png,0
PMINST_2159.png,0
PMINST_2160.png,0
PMINST_2161.png,1
PMINST_2162.png,0
PMINST_2163.png,0
PMINST_2164.png,1
PMINST_2165.png,1
PMINST_2166.png,1
PMINST_2167.png,1
PMINST_2168.png,0
PMINST_2169.png,0
PMINST_2170.png,1
PMINST_2171.png,0
PMINST_2172.png,1
PMINST_2173.png,1
PMINST_2174.png,0
PMINST_2175.png,1
PMINST_2176.png,0
PMINST_2177.png,0
PMINST_2178.png,0
PMINST_2179.png,1
PMINST_2180.png,1
PMINST_2181.png,0
PMINST_2182.png,1
PMINST_2183.png,0
PMINST_2184.png,1
PMINST_2185.png,1
PMINST_2186.png,1
PMINST_2187.png,1
PMINST_2188.png,1
PMINST_2189.png,1
PMINST_2190.png,0
PMINST_2191.png,1
PMINST_2192.png,0
PMINST_2193.png,0
PMINST_2194.png,0
PMINST_2195.png,0
PMINST_2196.png,0
PMINST_2197.png,1
PMINST_2198.png,0
PMINST_2199.png,1
PMINST_2200.png,0
PMINST_2201.png,1
PMINST_2202.png,0
PMINST_2203.png,0
PMINST_2204.png,1
PMINST_2205.png,1
PMINST_2206.png,0
PMINST_2207.png,0
PMINST_2208.png,0
PMINST_2209.png,1
PMINST_2210.png,0
PMINST_2211.png,1
PMINST_2212.png,1
PMINST_2213.png,1
PMINST_2214.png,1
PMINST_2215.png,1
PMINST_2216.png,1
PMINST_2217.png,0
PMINST_2218.png,1
PMINST_2219.png,1
PMINST_2220.png,1
PMINST_2221.png,1
PMINST_2222.png,1
PMINST_2223.png,0
PMINST_2224.png,0
PMINST_2225.png,0
PMINST_2226.png,1
PMINST_2227.png,0
PMINST_2228.png,0
PMINST_2229.png,0
PMINST_2230.png,0
PMINST_2231.png,1
PMINST_2232.png,0
PMINST_2233.png,1
PMINST_2234.png,0
PMINST_2235.png,1
PMINST_2236.png,1
PMINST_2237.png,1
PMINST_2238.png,1
PMINST_2239.png,1
PMINST_2240.png,1
PMINST_2241.png,1
PMINST_2242.png,0
PMINST_2243.png,1
PMINST_2244.png,0
PMINST_2245.png,1
PMINST_2246.png,1
PMINST_2247.png,0
PMINST_2248.png,1
PMINST_2249.png,1
PMINST_2250.png,0
PMINST_2251.png,0
PMINST_2252.png,1
PMINST_2253.png,1
PMINST_2254.png,1
PMINST_2255.png,1
PMINST_2256.png,0
PMINST_2257.png,0
PMINST_2258.png,1
PMINST_2259.png,0
PMINST_2260.png,0
PMINST_2261.png,1
PMINST_2262.png,0
PMINST_2263.png,0
PMINST_2264.png,1
PMINST_2265.png,0
PMINST_2266.png,1
PMINST_2267.png,0
PMINST_2268.png,1
PMINST_2269.png,1
PMINST_2270.png,0
PMINST_2271.png,0
PMINST_2272.png,1
PMINST_2273.png,0
PMINST_2274.png,0
PMINST_2275.png,0
PMINST_2276.png,0
PMINST_2277.png,0
PMINST_2278.png,1
PMINST_2279.png,0
PMINST_2280.png,0
PMINST_2281.png,0
PMINST_2282.png,0
PMINST_2283.png,1
PMINST_2284.png,1
PMINST_2285.png,0
PMINST_2286.png,1
PMINST_2287.png,0
PMINST_2288.png,1
PMINST_2289.png,1
PMINST_2290.png,1
PMINST_2291.png,1
PMINST_2292.png,1
PMINST_2293.png,1
PMINST_2294.png,1
PMINST_2295.png,1
PMINST_2296.png,1
PMINST_2297.png,1
PMINST_2298.png,1
PMINST_2299.png,0
PMINST_2300.png,1
PMINST_2301.png,1
PMINST_2302.png,0
PMINST_2303.png,0
PMINST_2304.png,1
PMINST_2305.png,0
PMINST_2306.png,1
PMINST_2307.png,0
PMINST_2308.png,0
PMINST_2309.png,0
PMINST_2310.png,1
PMINST_2311.png,1
PMINST_2312.png,0
PMINST_2313.png,1
PMINST_2314.png,0
PMINST_2315.png,1
PMINST_2316.png,0
PMINST_2317.png,1
PMINST_2318.png,0
PMINST_2319.png,0
PMINST_2320.png,1
PMINST_2321.png,1
PMINST_2322.png,0
PMINST_2323.png,1
PMINST_2324.png,0
PMINST_2325.png,0
PMINST_2326.png,0
PMINST_2327.png,0
PMINST_2328.png,0
PMINST_2329.png,1
PMINST_2330.png,1
PMINST_2331.png,0
